@relation 'gesture-weka.filters.unsupervised.attribute.Remove-V-R1,2,3,4,5,6,7-11,22-weka.filters.unsupervised.attribute.Remove-R12_gesture-weka.filters.unsupervised.attribute.Remove-V-R1,3,7-11,264-327,328'

@attribute numFingers numeric
@attribute ratio numeric
@attribute newFingerTipDistRefined_f1 numeric
@attribute newFingerTipDistRefined_f2 numeric
@attribute newFingerTipDistRefined_f3 numeric
@attribute newFingerTipDistRefined_f4 numeric
@attribute newFingerTipDistRefined_f5 numeric
@attribute cellOccupancyAvg1 numeric
@attribute cellOccupancyAvg2 numeric
@attribute cellOccupancyAvg3 numeric
@attribute cellOccupancyAvg4 numeric
@attribute cellOccupancyAvg5 numeric
@attribute cellOccupancyAvg6 numeric
@attribute cellOccupancyAvg7 numeric
@attribute cellOccupancyAvg8 numeric
@attribute cellOccupancyAvg9 numeric
@attribute cellOccupancyAvg10 numeric
@attribute cellOccupancyAvg11 numeric
@attribute cellOccupancyAvg12 numeric
@attribute cellOccupancyAvg13 numeric
@attribute cellOccupancyAvg14 numeric
@attribute cellOccupancyAvg15 numeric
@attribute cellOccupancyAvg16 numeric
@attribute cellOccupancyAvg17 numeric
@attribute cellOccupancyAvg18 numeric
@attribute cellOccupancyAvg19 numeric
@attribute cellOccupancyAvg20 numeric
@attribute cellOccupancyAvg21 numeric
@attribute cellOccupancyAvg22 numeric
@attribute cellOccupancyAvg23 numeric
@attribute cellOccupancyAvg24 numeric
@attribute cellOccupancyAvg25 numeric
@attribute cellOccupancyAvg26 numeric
@attribute cellOccupancyAvg27 numeric
@attribute cellOccupancyAvg28 numeric
@attribute cellOccupancyAvg29 numeric
@attribute cellOccupancyAvg30 numeric
@attribute cellOccupancyAvg31 numeric
@attribute cellOccupancyAvg32 numeric
@attribute cellOccupancyAvg33 numeric
@attribute cellOccupancyAvg34 numeric
@attribute cellOccupancyAvg35 numeric
@attribute cellOccupancyAvg36 numeric
@attribute cellOccupancyAvg37 numeric
@attribute cellOccupancyAvg38 numeric
@attribute cellOccupancyAvg39 numeric
@attribute cellOccupancyAvg40 numeric
@attribute cellOccupancyAvg41 numeric
@attribute cellOccupancyAvg42 numeric
@attribute cellOccupancyAvg43 numeric
@attribute cellOccupancyAvg44 numeric
@attribute cellOccupancyAvg45 numeric
@attribute cellOccupancyAvg46 numeric
@attribute cellOccupancyAvg47 numeric
@attribute cellOccupancyAvg48 numeric
@attribute cellOccupancyAvg49 numeric
@attribute cellOccupancyAvg50 numeric
@attribute cellOccupancyAvg51 numeric
@attribute cellOccupancyAvg52 numeric
@attribute cellOccupancyAvg53 numeric
@attribute cellOccupancyAvg54 numeric
@attribute cellOccupancyAvg55 numeric
@attribute cellOccupancyAvg56 numeric
@attribute cellOccupancyAvg57 numeric
@attribute cellOccupancyAvg58 numeric
@attribute cellOccupancyAvg59 numeric
@attribute cellOccupancyAvg60 numeric
@attribute cellOccupancyAvg61 numeric
@attribute cellOccupancyAvg62 numeric
@attribute cellOccupancyAvg63 numeric
@attribute cellOccupancyAvg64 numeric
@attribute class {G1,G2,G3,G4,G5,G6,G7,G8,G9,G0}

@data
5,0.009393,1.227595,1.403081,1.496729,1.45063,1.35397,0,0,0,0,0,6.143055,0.247222,0,0,0,0,0,0,9.883889,5.600833,0,0,2.597222,7.515,4.922222,1.439444,4.453055,15.529722,0.323889,0,0.729722,6.011667,10.978333,16.918333,17,17,0.566667,0.055,12.038333,13.574166,15.704166,17,17,17.747223,0.598056,0,4.542222,12.001945,14.085,14.829722,17,17.315277,0.531667,0,0.229444,0.600833,3.29,12.433333,6.1875,1.728611,0,0,0,0.728889,8.499444,1.152778,0,0,0,G9
4,0.010939,1.111748,1.170469,1.113174,1.0282,0,0,0,0,0,0,4.140555,3.273056,0,0,3.056389,4.337222,0.168333,0,6.325,10.989445,0,0,1.798056,10.031944,13.448334,6.514444,4.167222,16.207777,2.147778,3.6525,10.160277,9.275556,9.588611,16.898333,17,17,7.604167,0.731944,6.536944,9.841945,11.843333,17,17,17,7.651945,1.496944,11.358611,13.571944,12.841389,16.139444,17,17,7.8675,0,0,0.144444,7.108333,14.099444,13.329445,11.674723,5.8575,0,0,5.907222,6.663889,0.221667,0,0,1.728889,G9
5,0.009364,1.228733,1.347043,1.474487,1.424381,1.306627,0,0,0,0,0,7.588333,0,0,0,0,0,0,0,13.527778,3.219722,0,0,4.5775,10.271111,8.347777,4.154167,8.499166,14.626389,0.420278,0,0.397222,3.974167,10.709167,16.0075,16.828611,17,1.133333,0.445278,11.955556,12.175278,15.003889,16.416111,16.996111,17,1.133333,0,6.7025,13.260834,12.831111,14.625,17,16.939444,1.06,0,0.061111,0.23,4.482222,12.87,5.439445,2.333611,0,0,0,0.958333,7.582778,0.296389,0,0,0,G9
5,0.009404,1.235712,1.337179,1.491746,1.432615,1.306111,0,0,0,0,0.214722,6.705833,0,0,0,0,0,0,0,13.281944,2.291945,0,0,4.298889,8.527778,5.503056,1.809722,6.947222,13.749722,0.519722,0,1.284167,6.561666,11.091389,16.005556,16.843334,17,1.983333,0.922222,12.297778,14.114166,14.929167,16.433332,17,17,1.983333,0,5.688611,10.329166,13.224167,14.714723,17,16.190556,1.664444,0,1.150278,1.314167,4.585,12.076111,5.833055,1.426111,0.119444,0,0,0.9425,8.641666,0.575556,0,0,0,G9
5,0.009125,1.243885,1.338631,1.446277,1.441779,1.315146,0,0,0,0,0.110833,4.806111,0,0,0,0,0,0,0.688611,14.932222,1.6325,0,0,3.546389,5.572778,3.271945,0.784167,7.434444,13.851111,0.309444,0,2.748055,8.419167,11.922222,16.974167,17,17,0.85,0.07,10.719444,13.632222,15.901667,16.977777,17,17.003889,0.857778,0.045556,6.034167,12.153889,14.495556,14.930278,17,16.599445,0.719722,0,2.011945,1.347222,3.754722,12.058056,5.227222,0.72,0,0,0,0.803333,7.625834,0.634444,0,0,0,G9
5,0.009162,1.223133,1.370216,1.447796,1.439528,1.328481,0,0,0,0,0.731111,7.473611,0,0,0,0,0,0,0.292222,14.078055,2.021111,0,0,0.42,2.016667,0.938611,0.1475,7.243889,14.084723,0,0,3.906111,11.260278,13.9675,15.8875,17,14.733334,0,0,4.381111,8.936111,13.306389,16.809723,17,14.733334,0,0,4.975278,11.070833,13.858055,14.251667,17,14.082778,0,0,1.539167,5.354167,2.822222,10.850833,7.113611,0.659167,0,0,0,0,5.425833,3.036111,0,0,0,G9
4,0.011123,1.063135,1.145567,1.132269,1.061449,0,0,0,0,0,1.390278,6.352778,0,0,0,0,0,0,1.405278,14.801111,2.131667,0,0,0,0.052222,0.109444,0,9.024722,15.150278,0,0,4.791667,13.264722,15.616111,15.463333,16.945278,15.866667,0,0,2.906389,7.777778,11.513056,16.986666,17,16.438612,0,0,7.0275,10.639167,12.933333,14.172222,17,15.716666,0,0,0.845,6.1175,2.624722,11.82,6.363333,0.781667,0,0,0,0,5.606111,2.969722,0,0,0,G9
0,0,0,0,0,0,0,0,5.870833,7.887778,9.679167,6.275278,0.034444,0,0,1.417222,16.175833,17,17,16.999166,12.773889,2.198333,0,3.620833,16.633888,17,17,17,17,16.3675,3.949167,0.461944,14.875834,17,16.900555,17,17,17,5.95,1.19,15.259444,17,16.772499,16.836111,17,17,5.95,0,6.8725,16.684723,17,13.745833,17,17,5.95,0,0,7.405833,15.192223,17,17,17,5.95,0,0,0,6.391667,9.322222,7.751667,5.824167,2.677222,G1
0,0,0,0,0,0,0,0.011111,0,0,0,0,0,0,0,9.505834,16.67,14.403889,5.570833,0,0,0,0,6.550833,17.508888,18,17.665556,5.581944,0.126944,0,0,0.291111,8.182777,13.289722,16.245277,17.433056,12.799444,2.805278,0,0,0,0,1.658333,15.08,18.995832,17.393888,2.792778,0,0,0,0,3.876389,18.370001,19.441389,12.981389,0,0,0,0,0,4.286944,16.85111,13.4225,0,0,0,0,0,0,0.005833,0.0875,G1
0,0,0,0,0,0,0,0,0.0925,0.009167,0,0,0,0,0,8.916389,17.510279,15.236944,8.055278,0.063056,0,0,0,7.598333,17.265833,17.956388,18,8.126111,0,0,0,0.536667,12.914722,17.222221,17.727222,17.842501,12.689722,3.860278,0,0,0,0.620833,3.454444,15.342778,19,19.288334,5.8,0,0,0,0,3.343055,18.918612,19.895834,13.333333,0,0,0,0,0,3.201667,18.038334,13.1225,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0.573889,1.303333,0.033056,0,0,0,0,0,10.491667,17.166666,15.799723,7.622778,0,0,0,0,5.286389,16.621111,18,17.96611,5.788055,0.159722,0,0,0,5.960278,10.466666,15.080277,18.0175,13.580833,2.096111,0,0,0,0,2.108056,16.040001,19,16.741945,2.294722,0,0,0,0,5.643333,19.453888,19.751667,11.945556,0,0,0,0,0,6.239167,20.256666,13.814722,0,0,0,0,0,0,1.389167,1.399444,G1
0,0,0,0,0,0,0,0,2.345833,8.336667,3.556667,0.206389,0,0,0,5.777778,16.200556,17.486389,18,16.588333,12.838333,0.075278,0,7.468056,17,14.250556,17.344444,18,17.999722,12.934444,0.114167,2.306667,13.869445,16.968056,17.318056,18,18,18.284445,11.441667,0,1.549722,9.815278,7.136944,14.551111,15.038333,18.128611,12.666667,0,0,0,0,0,4.383056,15.881945,12.623333,0,0,0,0,0,0,0.017222,8.188889,0,0,0,0,0,0,0,2.266944,G1
1,1,0,0,0,0,0,0.145833,5.393333,7.1125,0.303333,0,0,0,0,7.146111,17.958889,18,13.428056,4.366111,3.813611,0,0,6.371389,17.975277,18,18,18,17.849167,8.645,0,7.691389,17.836666,17.434999,17.432777,18,18,17.819445,8.309167,2.116111,8.667778,16.556389,17.141666,18,18,18,12.026944,0,0,5.385278,14.434167,17.966667,17.724445,18,12,0,0,0,0.007222,2.270555,1.386389,10.899445,11.633889,0,0,0,0,0,0,0,3.386111,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.453889,12.971111,14.249166,8.493333,6.889444,2.938056,0.009444,0,8.958333,17.252501,17.799444,18,18,17.996111,5.514167,0,6.173611,16.783333,17.170279,17.90361,18,18,17.730278,6.720556,0,7.545,16.781111,17.508888,18,18,18.01111,12.544167,0,0,3.85,3.621111,9.2475,7.349444,17.101389,12.650833,0,0,0,0,0,0,5.373055,10.13,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,4.388055,10.139444,4.668334,0.024444,0,0,0,1.729167,16.583889,18,17.994167,15.1375,6.394722,0.113889,0,0.223889,17.305277,18,18,18,18,11.966666,0.445833,2.152222,17.881666,18,18,18,18,18,4.463333,0.539167,10.862778,18,18,18,18,18,4.5,0,1.945278,15.535,17.889999,17.98889,18,18,4.5,0,0,4.164166,13.123333,16.370001,17.596111,16.914444,4.5,0,0,0,0.005,0.086944,0.347222,2.995278,2.914722,G1
0,0,0,0,0,0,0,0,1.806111,2.325,1.481111,0.5775,0,0,0,4.462222,15.849444,18,17.952223,15.856389,11.288611,4.763611,0,6.394166,18,18,18,18,18,17.780556,5.335278,2.258889,17.911667,17.994444,17.954445,18,18,18,12,0,9.8675,17.166389,14.681389,18,18,18,12,0,0.553611,14.2775,14.173611,18,18,18,12,0,0,0,1.836667,6.768055,7.538333,5.602778,9.283611,0,0,0,0,0,0,0,0.003889,G1
0,0,0,0,0,0,0,0.3475,2.583889,0.388889,0,0,0,0,0,8.185555,16.970556,16.424999,10.860556,0.427222,0,0,0,3.445555,16.166389,16.708889,17,10.856667,0,0,0,0,5.841667,15.648056,16.711666,17.300556,13.091666,3.677222,0,0,0,0.2175,1.976944,14.024722,18,17.488611,3.448611,0,0,0,0,4.9475,18.718056,18.966667,12.003056,0,0,0,0,0,8.849722,19.226667,12.576944,0,0,0,0,0,0,2.082222,1.200833,G1
2,0.015583,0,1.265665,0.897127,0,0,0,0,0,0,0,0,0,0,2.540833,8.500834,4.319167,3.274722,2.277222,0,0,0,3.901389,9.3325,16.516111,15.816112,17.523611,4.699444,0,0,0.685833,1.039444,10.390833,12.148334,13.7,18.728333,7.316111,0,0,1.055833,2.81,0,0.735278,16.282223,19.834444,6.806389,0,0,0,0,0,6.506111,19.432777,13.573055,0,0,0,0,0,0,7.915278,9.763611,0,0,0,0,0,0,0,0,G0
3,0.011402,0,1.352141,1.341367,0,0.900925,0,0.019722,0,0,0,0,0,0,0.008056,12.229722,13.0325,5.601111,0,0,0,0,0,0.002222,6.361945,15.329445,15.254444,13.660556,12.855,7.9475,3.668056,9.409445,11.090555,11.120833,18.82361,18.864721,17.469166,10.628889,4.887778,8.111389,9.608055,8.041111,16.631666,18.145555,16.764999,12.256389,0,0,0,0.192222,10.2675,17.859444,16.589167,8.808611,0,0,0,9.676389,11.977777,1.628611,0,0,0,0,0,0,0,0,0,0,G0
3,0.011398,0,1.314551,1.319592,0,0.895898,0.100556,2.633611,0.073889,0,0,0,0,0,0.852222,11.455833,15.700277,10.123889,2.341667,0.001389,0,0,0,0.007222,2.547778,11.066112,17.894722,17.003056,15.511666,10.248055,5.938334,12.450556,13.586111,11.836945,17.320833,18.986944,18.309723,12.040277,2.224722,5.493333,6.568056,8.295834,15.9475,17.75,14.463611,11.228333,0,0,0,0,6.402222,16.143888,16.581388,9.729167,0,0,0,4.821944,14.685555,7.543611,0.1475,0,0,0,0,2.949445,1.446389,0,0,0,G0
3,0.011594,0,1.381531,1.321471,0,0.973452,3.085833,2.178056,0,0,0,0,0,0,0.678056,7.983333,10.377222,6.845,6.626667,0.21,0,0,5.816667,11.435555,13.628056,18.121111,17.992222,4.589167,0,0,0,0,4.562222,14.888056,16.000278,16.500555,5.291111,0,0,1.418889,8.399722,0.688056,2.766111,19.503889,18.503056,2.859444,0,0,0,0,0,15.657222,20.08639,12.83,0,0,0,0,0,6.343611,20.761389,13.978889,0,0,0,0,0,0,4.480834,5.311111,G0
4,0.013536,0,1.600342,1.57146,0,0.59173,1.419444,4.080555,1.438611,0,0,0,0,0,2.471667,12.161944,17.565556,12.265833,6.002778,3.088889,1.996111,2.495833,0,0.011944,2.875833,9.025556,17.746389,18.022499,18.110834,11.984722,3.375833,8.575,9.757222,11.561389,17.15361,18.075277,17.543333,11.427222,4.721944,8.523334,6.678611,4.936944,13.126945,17.415556,17.314722,11.471111,0,0,0,0,5.361945,15.286389,11.480833,5.485556,0,0,0.116944,9.814445,12.840555,3.242222,0,0,0,0,0.037222,3.607778,0.005278,0,0,0,G0
3,0.011151,0,1.290569,1.295144,0,0.948818,2.0025,3.722778,0.754722,0.018056,0,0,0,0,5.608889,14.574722,16.86389,13.3125,8.027223,5.292222,8.498055,5.103889,0,0,2.0175,7.304444,16.424999,18,18,10.681389,0.894722,4.736667,7.758611,10.491111,15.806945,18,17.850555,11.333333,8.563611,14.004444,13.495556,9.606667,9.4275,17.356667,15.024167,9.613055,0,0,0,0,3.856111,16.070833,12.119722,3.375278,0,0,0,2.976111,11.933333,11.154166,0.417222,0,0,0,0,3.475,3.886389,0,0,0,G0
3,0.011191,0,1.307139,1.286783,0,0.939138,0.1925,0.031944,0,0,0,0,0,0,3.247222,9.711667,7.916111,6.146667,2.956667,0,0,0,4.510556,8.770555,15.206388,15.768888,15.362223,1.013333,0,0,0,0.147778,9.338056,10.443055,14.695556,15.188056,3.281111,0,0,1.500556,2.170278,0,3.258889,19.290556,17.958889,2.845556,0,0,0,0,0.000278,11.950277,20,13.272778,0,0,0,0,0,0.635,16.269444,13.918612,0,0,0,0,0,0,0.175278,0.598611,G0
3,0.011357,0,1.364763,1.313253,0,0.978875,4.085556,6.920556,0.955833,0,0,0,0,0,2.534167,10.930833,15.6,10.97,2.254722,0.238611,0,0.9575,0,0,1.970278,10.194722,17.638611,17.674166,15.661111,5.835,2.241667,12.007778,13.488334,13.214723,16.246111,17.955555,17.215279,7.65,0.273333,4.425278,5.453333,5.560555,12.188889,16.972778,12.936111,5.792778,0,0,0,0,4.118889,14.023611,17.746111,7.068611,0,0,0,1.258889,12.977777,10.693611,0.733056,0,0,0,0,9.292778,6.355834,0.254444,0,0,G0
3,0.010831,0,1.320544,1.298363,0,1.052218,0.111111,0.270556,0,0,0,0,0.084444,0.238889,8.553056,15.460556,13.016666,10.379444,9.611389,10.133056,15.345834,11.248055,0,0.865278,4.505,9.217778,16.761944,18,17.836945,11.361111,0,0.105556,2.988333,8.451111,15.962778,18,17.554445,11.245556,0.421389,14.620556,14.754444,9.717222,8.050278,17.041111,13.133333,5.836667,0.020556,3.113889,0.028889,0,2.920833,13.318611,6.080278,0.006667,0,0,0,2.691111,14.026667,5.264722,0,0,0,0,0,0.070556,0.151389,0,0,0,G0
3,0.013881,0,1.569415,1.460324,0,1.142904,0,0,0,0,0,0,0,0,7.813334,11.452222,7.14,1.961389,0,0,0,0,0.3425,3.405,11.163611,16.403334,15.232778,14.871111,15.579445,9.474722,0,2.529444,5.374166,12.779166,18,17.827499,16.985834,9.296389,6.675833,12.688334,10.982223,9.991944,17.405001,17.103333,17.060556,11.944167,0.004167,0,0,2.58,15.846389,15.021111,9.845834,3.589722,0,0,3.493889,11.391111,5.223055,0.010833,0,0.508889,0,0,0,0,0,0,0,0,G0
1,1,0,0.999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015556,1.897222,0,0,0,0,0.089444,5.866389,14.280833,15.783611,0.620556,0,1.589167,9.553333,16.285555,17,16.740278,15.251389,2.1825,5.47,13.645,8.158889,4.088056,15.3075,15.545555,16,4.393611,0.469167,0.111111,0,0,0.925,12.866944,16.19389,6.756667,0,0,0,0,0,0.171111,3.803056,0.051944,0,0,0,0,0,0,0,0,G2
2,0.020163,0,1.474857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908056,0.128333,0,1.138611,3.923056,3.792778,4.334445,8.308888,13.745556,12.486667,0.198611,4.991944,9.488334,11.171389,15.023889,17.380833,15.931666,15.665,7.643333,0,0,0,4.348055,16.711666,16.623888,17.361666,12.578055,0,0,0,0,2.748889,6.480834,6.366667,12.540556,0,0,0,0,0,0,0.000833,0.543056,0,0,0,0,0,0,0,0,G2
1,1,0,1.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.835556,2.059444,0,4.554722,7.876667,6.674167,5.942778,9.788333,16.383055,14.820833,0.326389,1.651111,4.4525,7.522222,12.256667,17.02861,16.968611,17.283611,7.5525,0,0,0,0.1725,12.050555,15.503056,17.902222,12.123055,0,0,0,0,1.199444,5.611389,7.233056,12.253889,0,0,0,0,0,0,0,2.513889,0,0,0,0,0,0,0,0,G2
1,1,0,1.000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.719444,8.240278,1.196944,0,0,0,0,0,10.023611,16.979445,15.453055,8.772223,9.979722,9.140555,8.150833,6.981945,1.181111,6.569445,13.449722,16.775,16.962778,17.000555,16.143612,11.24,0,0,0.017222,0.672778,2.156111,6.341111,4.335834,5.097778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G2
2,0.02079,0,1.433353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.634444,3.320555,0,0,0,5.554722,9.253612,11.753333,16.612499,14.787222,2.157222,0,0,0,0,3.086667,15.078889,17.416111,14.317778,5.567222,0,0,0,0,1.252222,6.416111,17.785555,19.395555,8.262777,0,0,0,0,0,12.000556,19.994444,13.3225,0,0,0,0,0,0.251389,5.969167,4.776111,0,0,0,0,0,0,0,0,G2
1,1,0,0.999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250556,3.425,0.471111,0,0,4.018611,10.232778,11.928889,15.384167,16.329445,9.763056,1.022222,0,0.964722,0.292222,3.785833,16.26111,14.244722,16.805277,13.820833,1.480278,0,0,0.026111,4.137222,4.754722,16.303888,19.273056,12.495833,0,0,0,0,0,9.3425,19.991945,13.333333,0,0,0,0,0,0.003056,3.936667,3.7125,0,0,0,0,0,0,0,0,G2
1,1,0,0.999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105278,3.328333,7.305,0.061389,0,0,5.083611,9.436666,12.873889,16.545555,15.196111,3.008055,0,0,0,0,0.269444,12.184167,16.548611,15.335556,7.549167,0.129722,0,0,0,0.758889,3.156945,18.046667,19.199444,8.901944,0,0,0,0,0,11.778611,19.920555,13.333333,0,0,0,0,0,0.890833,9.050834,7.918334,0,0,0,0,0,0,0,0,G2
1,1,0,1.000002,0,0,0,0,0,0,0,0.375,8.216389,0.495556,0,1.118889,0.0225,0.571944,4.163333,6.595833,16.331112,12.808611,0,6.26,12.748333,15.618333,15.103889,15.842222,16,16.988333,1.124722,0,0,0.097222,6.014722,12.532222,15.675,16.175556,8.253333,0,0,0,0,0,4.580833,15.225,11.969167,0,0,0,0,0,0.344444,4.267778,10.889722,0,0,0,0,0,0,0,5.185278,0,0,0,0,0,0,0,1.757778,G2
1,1,0,1.000002,0,0,0,0,0,0,0,1.070833,0.096667,0,0,4.113611,7.990833,9.061666,10.469444,16.09111,10.029722,0,0,0.699167,2.7025,3.811111,12.115556,16.203888,12.478889,0.218889,0,0,0,0,3.889444,14.401944,16.798889,14.027223,1.830833,0,0,0,0,0.067222,14.743889,19,12.840834,0,0,0,0,0,9.876945,19.767778,13.323334,0,0,0,0,0,0.876667,16.437222,13.333333,0,0,0,0,0,0,0.210833,1.2075,G2
1,1,0,0.999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24,1.563611,0.059444,1.765833,5.2525,5.743889,9.334444,14.955,14.763056,8.411667,8.949166,14.274445,12.448889,12.004444,16.964722,16.781944,15.851944,2.297222,0.060833,0.000278,0,0.073333,13.816944,16.078611,15.176945,2.502778,0,0,0,0,5.6325,16.41361,15.6975,3.65,0,0,0,0,0,4.208333,2.787778,3.778056,0,0,0,0,0,0,0,0,G2
1,1,0,0,0,0,1.000002,0,0,2.290278,8.256945,6.544445,2.988333,0,0,0,0,9.5325,15.99,15.1,11.266666,0,0,0,4.862222,12.900278,15.945833,14.397223,14.7625,1.405833,0,0,0.133333,4.442778,10.355833,13.672222,15.783334,5.804722,0,0,0,0,0,0.371667,15.351111,11.995277,0,0,0,0,0,0,11.399445,12.042778,0,0,0,0,0,0,8.960278,12.656667,0,0,0,0,0,0,0.014722,4.412778,0,G3
0,0,0,0,0,0,0,0,0,0,0.024722,0,0,0,0,0,0.927778,14.684722,16.030834,6.160833,0,0,0,1.556111,6.023056,16.752777,17.91361,18.965,8.641666,0.076667,0,3.705833,7.787222,7.598333,9.741389,16.975277,19.895555,9.943889,0.520278,0,0,0,0,6.193611,20.122223,20.221666,9.489722,0,0,0,0,0.763056,16.645277,20.965555,14.034445,0,0,0,0,0,2.196111,16.1525,14.471111,0,0,0,0,0,0,0.001389,0.181111,G3
1,1,0,0,0,0,0.999995,0,0,0.415556,2.074445,0.008889,0,0,0,0,0.985556,17.174999,16.751389,11.178333,0.119444,0,0,1.280278,3.850278,16.045834,17.691944,18.372499,8.544167,0.181944,0,4.001667,8.412778,8.947778,8.633056,16.964167,17.436666,9.669723,0,0,0,0,0,4.830833,19.389166,19.642221,6.388889,0,0,0,0,0.491389,18.700277,20,13.488611,0,0,0,0,0,5.522778,20.114166,13.88,0,0,0,0,0,0,3.248333,3.4475,G3
1,1,0,0,0,0,0.999994,0,0,6.871389,8.703889,1.963889,0,0,0,0,0.439167,16.863333,18.05139,14.410556,0.13,0,0,2.441389,8.991111,15.398611,17.658611,19,10.174444,0.062222,0,0,0,0,0.652222,15.088333,19.51111,7.550278,0,0,0,0,0,8.381389,20,19.054722,0.526667,0,0,0,0,2.92,18.108334,20.213055,7.788889,0,0,0,0,0,7.224167,21.131666,8.139722,0,0,0,0,0,0.671389,11.010278,5.358333,G3
1,1,0,0,0,0,1.000005,0,0,4.751111,9.085834,3.442222,0,0,0,0,0,11.958611,16.691668,14.679444,0,0,0,0,2.807222,10.33,13.545,15.926945,0.5675,0,0,0,0,0,0.686944,16.986111,14.206944,0.187222,0,0,0,0,0,13.285833,19.119167,7.344722,0,0,0,0,0,10.378056,19.985556,9,0,0,0,0,0,2.586389,19.964722,9.0675,0,0,0,0,0,0,7.599722,6.3,0,G3
1,1,0,0,0,0,1.000007,0,0,4.347222,9.565278,6.613056,0,0,0,0,0,11.577778,16.769167,15.291111,0,0,0,0,3.265833,10.172222,13.693055,16.584167,4.977222,0,0,0,0,0,0.904167,15.515555,18.097778,0.768611,0,0,0,0,0,11.790556,19.179167,9.521389,0,0,0,0,0,8.02,20,11,0,0,0,0,0,0.162222,18.155001,11.112223,0,0,0,0,0,0,5.157778,7.314722,0,G3
2,0.015459,0,0,0,0,0.922283,0,0.587778,4.897222,4.640833,1.037222,0,0,0,0,8.889167,17.000555,16.473055,10.076944,0,0,0,0,4.948333,16.307222,16.283333,18.072779,6.975833,0.068056,0,5.483333,10.258611,8.750278,7.306667,17.282778,16.608612,7.089167,0,0,0,0,0,8.971111,19.140278,19.599445,5.008889,0,0,0,0,2.929445,19.752222,20,13.481667,0,0,0,0,0,9.239445,19.66361,13.774722,0,0,0,0,0,0,4.731667,7.156111,G3
2,0.024163,0,0,0,0,0.799349,0,0.376944,8.106112,8.694722,2.155555,0,0,0,0,4.091111,17.092777,16.214445,8.695556,0,0,0,0.593056,7.654444,14.159722,14.111111,16.027222,0.122778,0,0,0,0.699444,0,0.583333,18.307222,16.117777,1.269167,0,0,0,0,0,12.201667,19.015556,12.984167,0.048056,0,0,0,0,7.204167,19.844444,19.785278,1.529444,0,0,0,0,0.225278,15.713889,20.128611,2.430833,0,0,0,0,0,2.075833,13.271389,1.633333,G3
1,1,0,0,0,0,1.000001,0,0,0,8.160277,8.139722,1.6775,0,0,0,0,3.3175,15.912778,15.111111,14.748333,0.761389,0,0,0,1.726667,14.8875,14.221389,4.755833,0,0,0,2.374167,7.615833,6.709722,12.862223,14.048611,2.095,0,0,0,0,0,14.235278,16.999166,5.257222,0,0,0,0,1.953056,17.663334,18.119167,6.768889,0,0,0,0,0.142778,15.7625,19,6.814167,0,0,0,0,0,3.633333,10.883889,0.800278,0,G3
1,1,0,0,0,0,1.000004,0,0,0,0,0.04,0.897778,0,0.313056,0,0,2.393333,10.671945,14.886666,14.580556,0.875,9.0175,0,0,9.310833,16.086666,16,16,15.24,10.666667,0,0.007222,14.523334,16.000834,16,16,16,10.486667,1.458055,1.235556,11.02,16.092777,16,16,13.443055,8.380834,7.437222,14.71,12.999722,16.032499,16,14.916389,15.260834,9.063889,0,1.853056,6.495278,9.291111,13.587222,15.833611,16.700834,11.316944,0,0,0,0,0,1.435278,1.641111,0.594167,G3
2,0.01132,1.307592,1.477549,0,0,0,0,0,0,0,3.909722,4.508333,0,0,0,0,0,0,4.824167,13.423333,0.3375,0,0,0,0,0,0.048333,11.194445,9.9725,0,0,0,0,0,2.432222,13.574166,16.433332,0,0,7.276389,11.277223,14.0975,16.839167,16.893888,16.399723,0,0,4.116389,2.338889,6.401667,15.4825,15.968333,16.064722,0,0,0,0,0.006389,12.152223,15.924444,16.027779,0,0,0,0,0,2.953056,10.080556,5.163055,0,G4
2,0.010736,1.308937,1.580878,0,0,0,0,0,0,0,0,6.3775,0.751111,0,0,0,0,0,0,12.750278,3.171667,0,0,0,0,0,0,6.084445,10.883056,0,0,0,0,0,2.034444,11.821944,12.75,0,0,3.516944,10.320833,14.148611,15.776944,16.837778,12.748333,0,0,4.696111,3.5525,7.3,15.968333,15.498611,10.783334,0,0,0,0,0.3025,12.539722,15.606944,11.812778,0,0,0,0,0,5.128056,10.130555,4.381389,0,G4
