@relation 'gesture-weka.filters.unsupervised.attribute.Remove-V-R1,2,3,4,5,6,7-11,22-weka.filters.unsupervised.attribute.Remove-R12_gesture-weka.filters.unsupervised.attribute.Remove-V-R3,4,6,194-199,200-263,328'

@attribute ratio numeric
@attribute Max_X numeric
@attribute fingersAreas numeric
@attribute convexHull1 numeric
@attribute convexHull2 numeric
@attribute convexHull3 numeric
@attribute convexHull4 numeric
@attribute convexHull5 numeric
@attribute convexHull6 numeric
@attribute cellOccupancyNonZ1 numeric
@attribute cellOccupancyNonZ2 numeric
@attribute cellOccupancyNonZ3 numeric
@attribute cellOccupancyNonZ4 numeric
@attribute cellOccupancyNonZ5 numeric
@attribute cellOccupancyNonZ6 numeric
@attribute cellOccupancyNonZ7 numeric
@attribute cellOccupancyNonZ8 numeric
@attribute cellOccupancyNonZ9 numeric
@attribute cellOccupancyNonZ10 numeric
@attribute cellOccupancyNonZ11 numeric
@attribute cellOccupancyNonZ12 numeric
@attribute cellOccupancyNonZ13 numeric
@attribute cellOccupancyNonZ14 numeric
@attribute cellOccupancyNonZ15 numeric
@attribute cellOccupancyNonZ16 numeric
@attribute cellOccupancyNonZ17 numeric
@attribute cellOccupancyNonZ18 numeric
@attribute cellOccupancyNonZ19 numeric
@attribute cellOccupancyNonZ20 numeric
@attribute cellOccupancyNonZ21 numeric
@attribute cellOccupancyNonZ22 numeric
@attribute cellOccupancyNonZ23 numeric
@attribute cellOccupancyNonZ24 numeric
@attribute cellOccupancyNonZ25 numeric
@attribute cellOccupancyNonZ26 numeric
@attribute cellOccupancyNonZ27 numeric
@attribute cellOccupancyNonZ28 numeric
@attribute cellOccupancyNonZ29 numeric
@attribute cellOccupancyNonZ30 numeric
@attribute cellOccupancyNonZ31 numeric
@attribute cellOccupancyNonZ32 numeric
@attribute cellOccupancyNonZ33 numeric
@attribute cellOccupancyNonZ34 numeric
@attribute cellOccupancyNonZ35 numeric
@attribute cellOccupancyNonZ36 numeric
@attribute cellOccupancyNonZ37 numeric
@attribute cellOccupancyNonZ38 numeric
@attribute cellOccupancyNonZ39 numeric
@attribute cellOccupancyNonZ40 numeric
@attribute cellOccupancyNonZ41 numeric
@attribute cellOccupancyNonZ42 numeric
@attribute cellOccupancyNonZ43 numeric
@attribute cellOccupancyNonZ44 numeric
@attribute cellOccupancyNonZ45 numeric
@attribute cellOccupancyNonZ46 numeric
@attribute cellOccupancyNonZ47 numeric
@attribute cellOccupancyNonZ48 numeric
@attribute cellOccupancyNonZ49 numeric
@attribute cellOccupancyNonZ50 numeric
@attribute cellOccupancyNonZ51 numeric
@attribute cellOccupancyNonZ52 numeric
@attribute cellOccupancyNonZ53 numeric
@attribute cellOccupancyNonZ54 numeric
@attribute cellOccupancyNonZ55 numeric
@attribute cellOccupancyNonZ56 numeric
@attribute cellOccupancyNonZ57 numeric
@attribute cellOccupancyNonZ58 numeric
@attribute cellOccupancyNonZ59 numeric
@attribute cellOccupancyNonZ60 numeric
@attribute cellOccupancyNonZ61 numeric
@attribute cellOccupancyNonZ62 numeric
@attribute cellOccupancyNonZ63 numeric
@attribute cellOccupancyNonZ64 numeric
@attribute class {G1,G2,G3,G4,G5,G6,G7,G8,G9,G0}

@data
0.0108,1.244691,24.79183,0.451937,0.297972,0.024704,0.058413,0,0,0,0,0,0,0,1525,0,0,0,0,0,0,0,3148,182,0,0,740,1082,509,285,2518,2146,0,0,1059,2250,3075,3600,3600,2640,0,0,0,0,393,3584,3600,2640,0,0,0,0,13,2886,3600,2640,0,0,0,0,1272,2469,1573,995,0,0,0,541,1698,60,0,0,0,G8
0.011102,1.38209,24.118744,0.466783,0.326172,0.026826,0.071734,0,0,0,0,0,0,264,1240,0,0,0,0,0,0,517,3001,77,0,0,0,10,58,89,2905,1726,0,0,1134,2866,3248,3499,3600,1980,0,0,0,0,14,3060,3600,1980,0,0,0,0,0,2337,3597,1980,0,0,0,0,719,2664,683,256,0,0,0,0,1811,134,0,0,0,G8
0.011007,1.287421,25.001337,0.437066,0.305247,0.016869,0.05383,0,0,0,0,0,0,268,1328,0,0,0,0,0,0,356,3011,165,0,0,534,873,466,357,2862,1765,0,0,1214,2401,3070,3600,3600,2280,0,0,0,0,394,3594,3600,2280,0,0,0,0,0,2973,3600,2280,0,0,0,0,1151,2426,1811,860,0,0,0,535,1846,46,0,0,0,G8
0.010856,1.18762,25.581793,0.682077,0.463094,0.038164,0,0,0,0,0,0,0,0,566,390,0,0,0,0,0,0,1263,600,0,0,320,2261,1547,300,257,526,0,0,11,1017,2197,3336,3572,600,0,0,0,0,0,2030,3600,600,0,0,0,0,0,1606,3584,600,0,0,0,0,258,2592,2751,464,0,0,0,8,2050,907,0,0,0,G8
0.009815,0.568574,28.661814,0.011173,0.035317,0.049497,0.077079,0.010533,0.196697,0,0,0,0,63,43,0,0,0,431,596,753,1564,3248,3256,55,0,1491,3171,3260,3600,3600,3143,17,0,1790,3594,3600,3600,3600,1490,0,1306,2873,2188,1452,1315,841,1216,1921,198,1394,3228,3328,3429,3580,3600,2400,0,0,1641,2771,3362,3584,2885,1037,0,0,0,0,133,334,0,0,G8
0.012549,0.143787,47.382343,0.071372,0.347159,0.217114,0.016949,0,0,171,1429,669,0,0,1697,135,0,40,2182,3068,300,0,3290,842,0,0,6,2217,2741,923,2869,2818,116,0,0,36,2996,3600,3600,3600,838,0,0,7,3053,3584,3600,3600,840,188,1186,1317,3222,3600,3600,3562,840,378,1828,2147,2102,2359,3328,3600,840,0,0,0,0,0,176,774,450,G8
0.012129,0.362933,48.159908,0.038224,0.419205,0.264563,0.013955,0,0,0,0,0,0,0,1222,454,0,174,2941,1275,2,0,2658,1470,0,3,1007,3258,2040,60,1629,3161,107,0,0,364,2932,3308,3469,3600,240,0,0,0,1987,3600,3600,3600,240,0,0,0,1873,3600,3600,3600,240,8,864,1249,2878,3600,3600,3600,240,116,2339,2209,1447,1171,1696,2211,116,G8
0.01254,0.717445,47.962708,0.504445,0.340323,0.045379,0,0,0,0,0,0,0,0,780,770,0,0,0,0,0,0,1829,1626,0,0,1277,3013,1611,121,889,1800,0,0,0,648,2321,3464,3335,1800,0,0,0,0,119,3592,3600,1800,0,0,0,0,288,3143,3600,1800,0,0,0,358,1467,3481,3478,1800,0,0,0,2198,1544,345,100,58,0,G8
0.00966,0.756468,29.155731,0.639701,0.404492,0.035897,0,0,0,0,0,0,0,0,564,558,0,0,11,42,0,0,965,840,0,0,478,3269,2308,627,468,825,0,0,0,172,1654,3356,3589,840,0,0,0,0,0,3011,3600,840,0,0,0,0,0,2409,3600,840,0,0,0,121,1040,3160,3250,840,0,0,0,1510,2020,705,6,14,0,G8
0.009456,0.930666,9.527705,0.095971,0.039284,0.076693,0.211636,0.016574,0.03256,0,0,0,0,375,1321,0,0,0,0,0,0,494,3404,482,0,0,1184,1467,951,508,2045,3130,248,0,913,1835,2868,3600,3600,3600,480,170,2763,3509,3539,3600,3600,3600,480,52,1428,2656,3374,3229,3600,3600,480,0,650,738,946,2792,1467,600,18,0,0,101,1975,310,0,0,0,G9
0.009113,0.984521,8.633718,0.023805,0.118471,0.043077,0.097786,0.221921,0.012469,0,0,0,0,0,1591,360,0,0,0,0,0,0,1811,1530,0,0,839,2827,1919,873,858,3369,329,0,225,1079,2383,3527,3600,3600,600,306,2822,2907,3455,3600,3600,3600,600,0,1732,2952,2916,3162,3600,3600,590,0,118,72,747,2816,1756,1046,23,0,0,212,1815,310,0,0,0,G9
0.008982,0.96534,8.977702,0.025753,0.112907,0.043654,0.093882,0.218012,0.012905,0,0,0,0,0,1509,271,0,0,0,0,0,0,1853,1542,0,0,1041,2785,1888,785,594,3341,425,0,224,1009,2403,3600,3577,3600,780,376,2911,3083,3566,3600,3600,3600,780,0,1788,2706,3259,3302,3600,3600,780,0,158,64,861,2957,2108,1048,89,0,0,161,1657,331,0,0,0,G9
0.009393,1.020055,8.315694,0.116004,0.036786,0.090496,0.239207,0.026859,0,0,0,0,0,0,1436,88,0,0,0,0,0,0,2212,1317,0,0,668,1792,1151,402,1136,3355,72,0,216,1482,2488,3600,3600,3600,120,18,2914,3083,3453,3600,3600,3600,120,0,1165,2741,3137,3221,3600,3555,110,0,90,198,811,2802,1418,448,0,0,0,222,1927,300,0,0,0,G9
0.010939,0.606628,15.491269,0.088522,0.1089,0.056462,0.087732,0.190307,0,0,0,0,0,0,992,787,0,0,787,1104,79,0,1487,2473,0,0,487,2421,3135,1524,1064,3519,560,945,2387,2205,2439,3599,3600,3600,1618,232,1709,2455,2825,3600,3600,3600,1620,436,2687,3152,2836,3464,3600,3600,1620,0,0,62,1671,3146,2950,2631,1296,0,0,1453,1580,79,0,0,400,G9
0.009364,0.964729,9.337612,0.109153,0.042412,0.087274,0.195777,0.03381,0,0,0,0,0,0,1778,0,0,0,0,0,0,0,3008,789,0,0,1159,2419,1989,1054,1959,3182,98,0,185,1113,2629,3600,3600,3600,240,129,2869,2863,3499,3600,3600,3600,240,0,1724,3131,3000,3178,3600,3600,234,0,41,118,1097,2886,1278,595,0,0,0,288,1755,96,0,0,0,G9
0.009404,0.968442,9.314081,0.025542,0.100645,0.045095,0.086635,0.22238,0,0,0,0,0,92,1540,0,0,0,0,0,0,0,3001,566,0,0,1063,2021,1356,531,1647,3019,128,0,362,1635,2687,3600,3600,3600,420,237,2939,3341,3475,3600,3600,3600,420,0,1483,2471,3116,3179,3600,3489,396,0,324,416,1115,2722,1340,370,43,0,0,271,1954,168,0,0,0,G9
0.009125,0.984573,9.637558,0.10766,0.032899,0.081272,0.225014,0.016224,0.027765,0,0,0,0,49,1155,0,0,0,0,0,0,216,3286,421,0,0,912,1362,860,263,1779,3031,72,0,710,1998,2819,3600,3600,3600,180,37,2552,3148,3497,3600,3600,3600,180,19,1541,2810,3271,3222,3600,3552,156,0,503,396,909,2731,1215,236,0,0,0,231,1752,180,0,0,0,G9
0.009162,1.063021,9.212627,0.105935,0.04262,0.092801,0.247152,0.015929,0.020917,0,0,0,0,212,1722,0,0,0,0,0,0,96,3141,509,0,0,137,576,314,67,1777,3032,0,0,1013,2640,3217,3440,3600,3120,0,0,1105,2087,2954,3582,3600,3120,0,0,1261,2645,3134,3134,3600,3035,0,0,386,1224,727,2485,1632,191,0,0,0,0,1276,738,0,0,0,G9
0.011123,0.893148,15.011228,0.098511,0.044344,0.098923,0.242929,0.018286,0.02611,0,0,0,0,351,1455,0,0,0,0,0,0,362,3254,548,0,0,0,50,67,0,2084,3254,0,0,1203,2972,3452,3371,3598,3360,0,0,718,1756,2638,3600,3600,3360,0,0,1615,2526,3050,3137,3600,3257,0,0,221,1417,712,2632,1474,214,0,0,0,0,1309,727,0,0,0,G9
0,0,0,0.020255,0.012293,0.008905,0,0,0,0,1455,1859,2179,1571,32,0,0,452,3496,3600,3600,3600,2917,619,0,843,3582,3600,3600,3600,3600,3531,938,158,3330,3600,3600,3600,3600,3600,1260,369,3418,3600,3594,3600,3600,3600,1260,0,1819,3582,3600,3251,3600,3600,1260,0,0,1809,3372,3600,3600,3600,1260,0,0,0,1519,2159,1867,1426,630,G1
0,0,0,0.175948,0.049027,0,0,0,0,4,0,0,0,0,0,0,0,2037,3421,2971,1201,0,0,0,0,1415,3600,3600,3557,1182,43,0,0,89,1817,2752,3302,3447,2553,602,0,0,0,0,389,2947,3600,3309,589,0,0,0,0,780,3423,3600,2350,0,0,0,0,0,885,3090,2353,0,0,0,0,0,0,2,18,G1
0,0,0,0.040969,0.143585,0,0,0,0,0,22,3,0,0,0,0,0,1901,3568,3150,1715,23,0,0,0,1668,3600,3600,3600,1714,0,0,0,151,2876,3508,3574,3536,2545,825,0,0,0,192,799,3031,3600,3591,1141,0,0,0,0,729,3496,3600,2400,0,0,0,0,0,671,3306,2378,0,0,0,0,0,0,0,0,G1
0,0,0,0.149561,0.034912,0,0,0,0,155,326,12,0,0,0,0,0,2183,3508,3249,1624,0,0,0,0,1150,3534,3600,3594,1223,45,0,0,0,1330,2185,3067,3490,2658,435,0,0,0,0,467,3097,3600,3166,468,0,0,0,0,1121,3564,3600,2196,0,0,0,0,0,1240,3543,2398,0,0,0,0,0,0,308,271,G1
0,0,0,0.009465,0.013831,0.196931,0,0,0,0,622,1715,852,77,0,0,0,1358,3472,3586,3600,3417,2734,60,0,1742,3600,3279,3548,3600,3600,2731,53,577,3053,3600,3581,3600,3600,3600,2254,0,434,2244,1664,3067,3140,3600,2400,0,0,0,0,0,1049,3152,2400,0,0,0,0,0,0,17,1677,0,0,0,0,0,0,0,512,G1
1,-0.123649,1,0.015133,0.014027,0.027107,0.051886,0,0,76,1226,1517,104,0,0,0,0,1677,3600,3600,2863,1060,925,0,0,1622,3600,3600,3600,3600,3590,1948,0,1753,3600,3600,3600,3600,3600,3590,1786,528,2089,3550,3600,3600,3600,3600,2400,0,0,1342,3099,3600,3585,3600,2400,0,0,0,8,603,415,2393,2318,0,0,0,0,0,0,0,727,G1
0,0,0,0.015214,0.018578,0.095422,0,0,0,0,0,0,0,0,0,0,0,1000,2742,2975,1833,1526,731,9,0,1955,3600,3600,3600,3600,3600,1281,0,1463,3583,3600,3600,3600,3600,3539,1400,0,1750,3583,3600,3600,3600,3600,2400,0,0,1016,912,2001,1636,3436,2400,0,0,0,0,0,0,1184,2056,0,0,0,0,0,0,0,0,G1
0,0,0,0.01069,0.01148,0.026429,0,0,0,0,1023,2163,1130,19,0,0,0,451,3414,3600,3600,3214,1475,56,0,128,3569,3600,3600,3600,3600,2635,144,584,3596,3600,3600,3600,3600,3600,900,177,2455,3600,3600,3600,3600,3600,900,0,497,3200,3600,3600,3600,3600,900,0,0,1064,2839,3420,3576,3480,900,0,0,0,8,59,190,763,591,G1
0,0,0,0.012209,0.009117,0.030847,0,0,0,0,459,627,457,195,0,0,0,1019,3317,3600,3600,3293,2421,1132,0,1448,3600,3600,3600,3600,3600,3599,1230,641,3600,3600,3600,3600,3600,3600,2400,0,2231,3600,3322,3600,3600,3600,2400,0,241,3240,3196,3600,3600,3600,2400,0,0,0,491,1549,1701,1349,1984,0,0,0,0,0,0,0,6,G1
0,0,0,0.043737,0.108233,0,0,0,0,117,621,132,0,0,0,0,0,1845,3600,3512,2415,123,0,0,0,815,3450,3575,3600,2385,0,0,0,0,1351,3428,3569,3600,2826,898,0,0,0,76,518,2911,3600,3439,737,0,0,0,0,1075,3594,3600,2344,0,0,0,0,0,1831,3600,2385,0,0,0,0,0,0,483,267,G1
0.015583,0.560978,36.431053,0.326014,0.095803,0.080433,0.034174,0,0,0,0,0,0,0,0,0,0,576,1801,940,731,512,0,0,0,855,1978,3375,3355,3512,967,0,0,165,264,2286,2632,2757,3575,1457,0,0,252,606,0,162,3052,3600,1304,0,0,0,0,0,1252,3523,2400,0,0,0,0,0,0,1490,1697,0,0,0,0,0,0,0,0,G0
0.011402,0.700698,23.114275,0.030286,0.238218,0.192145,0.07444,0,0,0,7,0,0,0,0,0,0,17,2601,2612,1210,0,0,0,0,0,4,1363,3053,3020,2741,2622,1616,833,2018,2247,2305,3592,3600,3528,2135,1088,1744,1950,1717,3341,3600,3448,2364,0,0,0,71,2300,3536,3281,1767,0,0,0,2074,2442,407,0,0,0,0,0,0,0,0,0,0,G0
0.011398,0.649385,23.020868,0.281719,0.19706,0.078283,0.033991,0,0,48,628,35,0,0,0,0,0,225,2422,3209,2063,574,5,0,0,0,8,652,2272,3479,3385,3097,2197,1322,2606,2846,2489,3428,3600,3600,2400,559,1266,1468,1813,3290,3595,3242,2308,0,0,0,0,1488,3277,3287,1941,0,0,0,1093,2977,1596,61,0,0,0,0,628,339,0,0,0,G0
0.011594,0.754909,24.162859,0.28244,0.145021,0.081671,0.051428,0.030531,0,688,510,0,0,0,0,0,0,174,1733,2209,1399,1421,61,0,0,1389,2540,2864,3600,3600,1002,0,0,0,0,1042,3194,3243,3101,1030,0,0,358,1822,178,588,3543,3385,561,0,0,0,0,0,2833,3600,2280,0,0,0,0,0,1227,3578,2400,0,0,0,0,0,0,844,940,G0
0.013536,0.983468,19.540651,0.288003,0.224935,0.080041,0.027966,0,0,340,900,398,0,0,0,0,0,607,2595,3568,2635,1372,731,504,592,0,10,728,1983,3579,3600,3600,2400,838,1972,2205,2495,3506,3600,3591,2398,1153,1960,1576,1146,2810,3600,3600,2400,0,0,0,0,1308,3360,2452,1148,0,0,44,2132,2812,774,0,0,0,0,20,809,11,0,0,0,G0
0.011151,0.766188,24.14156,0.267619,0.24238,0.068695,0.017246,0,0,522,928,272,16,0,0,0,0,1355,3226,3600,2970,1790,1226,1857,1184,0,0,563,1686,3358,3600,3600,2362,269,1136,1782,2374,3328,3600,3600,2400,1975,3128,3026,2166,2233,3600,3297,2255,0,0,0,0,953,3442,2776,864,0,0,0,719,2572,2427,127,0,0,0,0,759,887,0,0,0,G0
0.011191,0.677561,24.249035,0.339536,0.118894,0.077328,0.034347,0.030078,0,60,15,0,0,0,0,0,0,741,2111,1672,1331,646,0,0,0,1046,2000,3194,3442,3147,228,0,0,0,50,2100,2195,2901,2975,676,0,0,336,490,0,673,3590,3298,551,0,0,0,0,1,2263,3600,2363,0,0,0,0,0,139,2905,2400,0,0,0,0,0,0,36,113,G0
0.011357,0.782363,24.816206,0.33035,0.191539,0.158845,0.011175,0.024588,0,953,1608,268,0,0,0,0,0,649,2493,3275,2363,618,137,0,276,0,0,505,2229,3563,3588,3294,1317,589,2700,3044,2955,3365,3600,3600,1620,102,1105,1318,1351,2654,3600,3063,1391,0,0,0,0,1012,3194,3591,1480,0,0,0,424,2750,2316,266,0,0,0,0,2003,1431,89,0,0,G0
0.010831,0.935835,26.016773,0.234378,0.257092,0.078046,0.035334,0,0,28,62,0,0,0,0,20,52,2009,3404,2923,2278,2137,2187,3206,2334,0,264,1092,2009,3433,3600,3600,2400,0,54,781,1978,3402,3600,3600,2394,184,3230,3271,2241,1942,3594,3138,1430,23,825,24,0,752,3146,1448,9,0,0,0,669,2996,1215,0,0,0,0,0,16,32,0,0,0,G0
0.013881,1.042902,21.662022,0.022806,0.198273,0.197231,0.056681,0,0,0,0,0,0,0,0,0,0,1736,2425,1565,474,0,0,0,0,106,828,2413,3424,3183,3113,3316,2018,0,657,1259,2704,3600,3600,3600,2145,1644,2870,2465,2222,3600,3600,3596,2400,9,0,0,671,3405,3210,2129,912,0,0,828,2498,1215,11,0,151,0,0,0,0,0,0,0,0,G0
1,0.082901,1,0.271343,0.024224,0.022222,0.028975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,579,0,0,0,0,79,1403,3236,3544,227,0,476,2182,3546,3600,3600,3511,629,1442,3251,1918,1138,3444,3576,3600,1158,173,59,0,0,332,3153,3600,1651,0,0,0,0,0,94,884,31,0,0,0,0,0,0,0,0,G2
0.020163,0.06255,15.263703,0.137535,0.116426,0.040629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,58,0,295,976,895,980,1776,3050,2724,65,1152,2125,2356,3151,3600,3461,3275,1576,0,0,0,1046,3576,3582,3553,2400,0,0,0,0,694,1561,1501,2400,0,0,0,0,0,0,2,176,0,0,0,0,0,0,0,0,G2
1,-0.146893,1,0.156592,0.144591,0.016149,0.067258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,911,496,0,1053,1796,1506,1296,2084,3459,3243,94,418,1052,1668,2619,3600,3600,3570,1627,0,0,0,64,2691,3432,3600,2400,0,0,0,0,306,1340,1643,2355,0,0,0,0,0,0,0,559,0,0,0,0,0,0,0,0,G2
1,-0.116136,1,0.038864,0.245308,0.050071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,2040,530,0,0,0,0,0,2271,3600,3470,2169,2374,2181,1903,1606,394,1689,3080,3600,3600,3600,3516,2400,0,0,21,390,712,1620,1129,1256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G2
0.02079,0.079941,15.096219,0.247193,0.048525,0.060653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,798,0,0,0,1272,2119,2632,3532,3284,484,0,0,0,0,747,3376,3600,2850,1145,0,0,0,0,344,1372,3408,3600,1605,0,0,0,0,0,2271,3600,2400,0,0,0,0,0,63,1169,872,0,0,0,0,0,0,0,0,G2
1,-0.099074,1,0.258206,0.020934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,807,127,0,0,966,2339,2645,3317,3580,2177,239,0,285,104,951,3600,3189,3377,2700,323,0,0,14,1052,1154,3148,3600,2288,0,0,0,0,0,1821,3600,2400,0,0,0,0,0,3,764,676,0,0,0,0,0,0,0,0,G2
1,-0.077608,1,0.346993,0.045401,0.073414,0,0,0,0,0,0,0,0,0,0,0,0,0,37,786,1666,21,0,0,1217,2193,2955,3600,3342,717,0,0,0,0,120,2770,3533,3085,1563,43,0,0,0,205,776,3453,3600,1696,0,0,0,0,0,2245,3600,2400,0,0,0,0,0,196,1724,1454,0,0,0,0,0,0,0,0,G2
1,-0.044573,1,0.568821,0.197023,0.016279,0,0,0,0,0,0,0,144,1892,173,0,455,14,215,1010,1661,3600,2799,0,1614,2958,3442,3386,3576,3600,3600,307,0,0,52,1449,3116,3512,3589,1770,0,0,0,0,0,1155,3338,2396,0,0,0,0,0,121,965,2157,0,0,0,0,0,0,0,1147,0,0,0,0,0,0,0,392,G2
1,-0.15065,1,0.388772,0.044115,0.065095,0,0,0,0,0,0,0,270,38,0,0,982,1793,2011,2305,3481,2210,0,0,195,669,916,2767,3600,2798,65,0,0,0,0,929,3183,3437,2787,402,0,0,0,0,44,2926,3600,2381,0,0,0,0,0,1936,3600,2400,0,0,0,0,0,207,3074,2400,0,0,0,0,0,0,73,240,G2
1,-0.132626,1,0.266897,0.063145,0.037845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551,416,48,502,1236,1373,2146,3265,3357,1931,2154,3244,2782,2686,3600,3600,3591,638,59,1,0,43,3189,3600,3477,635,0,0,0,0,1461,3587,3468,915,0,0,0,0,0,947,689,762,0,0,0,0,0,0,0,0,G2
1,0.011443,1,0.274276,0.044658,0.01922,0,0,0,0,0,596,1966,1640,773,0,0,0,0,2388,3600,3600,2840,0,0,0,1264,3051,3597,3521,3411,387,0,0,65,1131,2449,3162,3503,1307,0,0,0,0,0,139,3203,2400,0,0,0,0,0,0,2354,2400,0,0,0,0,0,0,1880,2400,0,0,0,0,0,0,11,943,0,G3
0,0,0,0.312119,0.064483,0,0,0,0,0,0,0,10,0,0,0,0,0,273,3076,3307,1287,0,0,0,366,1379,3485,3538,3599,1679,26,0,767,1573,1526,1949,3234,3600,1911,122,0,0,0,0,1239,3600,3600,1703,0,0,0,0,171,2935,3600,2400,0,0,0,0,0,449,2929,2400,0,0,0,0,0,0,1,31,G3
1,0.232822,1,0.322302,0.070058,0.013135,0,0,0,0,0,132,484,10,0,0,0,0,309,3547,3495,2345,40,0,0,310,967,3424,3597,3600,1793,51,0,831,1771,1888,1840,3354,3419,1936,0,0,0,0,0,1021,3600,3583,1258,0,0,0,0,139,3403,3600,2400,0,0,0,0,0,1081,3593,2400,0,0,0,0,0,0,629,621,G3
1,0.254014,1,0.350146,0.054894,0.016851,0,0,0,0,0,1498,1837,455,0,0,0,0,163,3440,3598,2883,44,0,0,548,1881,3177,3487,3600,1989,22,0,0,0,0,205,2880,3600,1462,0,0,0,0,0,1580,3600,3493,147,0,0,0,0,570,3257,3600,1351,0,0,0,0,0,1402,3600,1380,0,0,0,0,0,140,1885,892,G3
1,0.161145,1,0.308336,0.030909,0.070607,0,0,0,0,0,1053,2025,826,0,0,0,0,0,2558,3590,3101,0,0,0,0,668,2306,2984,3271,136,0,0,0,0,0,160,3291,2828,48,0,0,0,0,0,2579,3600,1393,0,0,0,0,0,1996,3600,1620,0,0,0,0,0,589,3578,1620,0,0,0,0,0,0,1415,1080,0,G3
1,0.139832,1,0.325473,0.032171,0.057401,0,0,0,0,0,966,2109,1495,0,0,0,0,0,2496,3589,3242,0,0,0,0,799,2327,2942,3343,1011,0,0,0,0,0,219,3031,3474,181,0,0,0,0,0,2265,3600,1791,0,0,0,0,0,1550,3600,1980,0,0,0,0,0,68,3348,1980,0,0,0,0,0,0,980,1283,0,G3
0.015459,0.348557,39.014492,0.318742,0.065993,0.011806,0.024335,0,0,0,162,1138,1117,267,0,0,0,0,1898,3600,3523,2194,0,0,0,0,1167,3542,3548,3584,1517,24,0,1291,2344,1911,1578,3399,3278,1455,0,0,0,0,0,1821,3600,3596,1049,0,0,0,0,616,3573,3600,2400,0,0,0,0,0,1787,3551,2400,0,0,0,0,0,0,907,1256,G3
0.024163,0.232993,18.054581,0.330317,0.04614,0.072376,0,0,0,0,103,1793,1930,552,0,0,0,0,923,3600,3525,1904,0,0,0,153,1734,3160,3088,3268,42,0,0,0,204,0,157,3526,3178,310,0,0,0,0,0,2387,3600,2496,22,0,0,0,0,1392,3600,3583,295,0,0,0,0,57,2976,3597,420,0,0,0,0,0,420,2307,280,G3
1,0.292268,1,0.220275,0.062341,0.07872,0,0,0,0,0,0,1968,1968,507,0,0,0,0,842,3600,3600,3551,242,0,0,0,463,3444,3479,1263,0,0,0,655,1989,1637,3026,3041,494,0,0,0,0,0,3009,3522,1165,0,0,0,0,455,3469,3600,1318,0,0,0,0,48,3085,3600,1306,0,0,0,0,0,766,2156,192,0,G3
1,0.031611,1,0.009362,0.080495,0.042266,0.007174,0,0,0,0,0,0,24,263,0,116,0,0,643,2630,3543,3401,375,2220,0,0,2145,3600,3600,3600,3541,2400,0,26,3295,3600,3600,3600,3600,2398,443,392,2582,3600,3600,3600,3266,2116,1890,3436,3151,3600,3600,3550,3568,2300,0,617,1718,2317,3289,3593,3600,2400,0,0,0,0,0,351,387,199,G3
0.01132,0.000218,64.775955,0.150927,0.399576,0.016643,0,0,0,0,0,0,0,936,1059,0,0,0,0,0,0,1168,2957,107,0,0,0,0,0,26,2525,2263,0,0,0,0,0,624,2980,3480,0,0,1790,2677,3228,3600,3600,3480,0,0,1068,628,1536,3480,3600,3480,0,0,0,0,8,2952,3600,3480,0,0,0,0,0,725,2299,1286,0,G4
0.010736,-0.062194,72.325745,0.150199,0.369024,0.015115,0,0,0,0,0,0,0,0,1464,223,0,0,0,0,0,0,2797,779,0,0,0,0,0,0,1450,2387,0,0,0,0,0,592,2647,2700,0,0,961,2564,3304,3578,3600,2700,0,0,1226,972,1850,3600,3552,2437,0,0,0,0,111,3019,3559,2668,0,0,0,0,0,1245,2344,1076,0,G4
0.011071,0.027395,70.673332,0.203945,0.380716,0.018131,0,0,0,0,0,0,0,0,1336,383,0,0,0,0,0,0,2326,1233,0,0,0,0,0,0,1413,2536,0,0,0,0,0,703,2413,3000,0,0,80,1330,2793,3590,3600,3000,0,0,2262,2305,2001,3506,3600,3000,0,0,0,0,0,1400,3207,2473,0,0,0,0,0,1149,2250,281,0,G4
0.0114,-0.107223,64.577225,0.161177,0.385727,0.020864,0.012621,0,0,0,0,0,0,0,1706,231,0,0,0,0,0,0,2877,977,0,0,0,0,0,0,1185,2731,18,0,0,76,217,793,2074,3600,463,231,2622,3492,3464,3600,3600,3600,480,1,292,160,1479,3592,3600,3482,480,0,0,0,114,3161,3600,3569,480,0,0,0,0,1509,2307,1399,243,G4
0.011556,-0.03914,66.82843,0.124372,0.332624,0.013772,0,0,0,0,0,0,0,148,1522,0,0,0,0,0,0,361,3360,15,0,0,0,0,0,13,2609,1237,0,0,0,0,144,1049,3380,2400,0,0,1190,2900,3506,3600,3586,2400,0,0,607,150,2545,3600,3502,2400,0,0,0,0,1040,3600,3396,2400,0,0,0,0,93,1797,1563,1076,0,G4
