@relation 'gesture-weka.filters.unsupervised.attribute.Remove-V-R1,2,3,4,5,6,7-11,22-weka.filters.unsupervised.attribute.Remove-R12_gesture-weka.filters.unsupervised.attribute.Remove-V-R3,4,7-11,200-263,264-327,328'

@attribute ratio numeric
@attribute Max_X numeric
@attribute newFingerTipDistRefined_f1 numeric
@attribute newFingerTipDistRefined_f2 numeric
@attribute newFingerTipDistRefined_f3 numeric
@attribute newFingerTipDistRefined_f4 numeric
@attribute newFingerTipDistRefined_f5 numeric
@attribute cellOccupancyNonZ1 numeric
@attribute cellOccupancyNonZ2 numeric
@attribute cellOccupancyNonZ3 numeric
@attribute cellOccupancyNonZ4 numeric
@attribute cellOccupancyNonZ5 numeric
@attribute cellOccupancyNonZ6 numeric
@attribute cellOccupancyNonZ7 numeric
@attribute cellOccupancyNonZ8 numeric
@attribute cellOccupancyNonZ9 numeric
@attribute cellOccupancyNonZ10 numeric
@attribute cellOccupancyNonZ11 numeric
@attribute cellOccupancyNonZ12 numeric
@attribute cellOccupancyNonZ13 numeric
@attribute cellOccupancyNonZ14 numeric
@attribute cellOccupancyNonZ15 numeric
@attribute cellOccupancyNonZ16 numeric
@attribute cellOccupancyNonZ17 numeric
@attribute cellOccupancyNonZ18 numeric
@attribute cellOccupancyNonZ19 numeric
@attribute cellOccupancyNonZ20 numeric
@attribute cellOccupancyNonZ21 numeric
@attribute cellOccupancyNonZ22 numeric
@attribute cellOccupancyNonZ23 numeric
@attribute cellOccupancyNonZ24 numeric
@attribute cellOccupancyNonZ25 numeric
@attribute cellOccupancyNonZ26 numeric
@attribute cellOccupancyNonZ27 numeric
@attribute cellOccupancyNonZ28 numeric
@attribute cellOccupancyNonZ29 numeric
@attribute cellOccupancyNonZ30 numeric
@attribute cellOccupancyNonZ31 numeric
@attribute cellOccupancyNonZ32 numeric
@attribute cellOccupancyNonZ33 numeric
@attribute cellOccupancyNonZ34 numeric
@attribute cellOccupancyNonZ35 numeric
@attribute cellOccupancyNonZ36 numeric
@attribute cellOccupancyNonZ37 numeric
@attribute cellOccupancyNonZ38 numeric
@attribute cellOccupancyNonZ39 numeric
@attribute cellOccupancyNonZ40 numeric
@attribute cellOccupancyNonZ41 numeric
@attribute cellOccupancyNonZ42 numeric
@attribute cellOccupancyNonZ43 numeric
@attribute cellOccupancyNonZ44 numeric
@attribute cellOccupancyNonZ45 numeric
@attribute cellOccupancyNonZ46 numeric
@attribute cellOccupancyNonZ47 numeric
@attribute cellOccupancyNonZ48 numeric
@attribute cellOccupancyNonZ49 numeric
@attribute cellOccupancyNonZ50 numeric
@attribute cellOccupancyNonZ51 numeric
@attribute cellOccupancyNonZ52 numeric
@attribute cellOccupancyNonZ53 numeric
@attribute cellOccupancyNonZ54 numeric
@attribute cellOccupancyNonZ55 numeric
@attribute cellOccupancyNonZ56 numeric
@attribute cellOccupancyNonZ57 numeric
@attribute cellOccupancyNonZ58 numeric
@attribute cellOccupancyNonZ59 numeric
@attribute cellOccupancyNonZ60 numeric
@attribute cellOccupancyNonZ61 numeric
@attribute cellOccupancyNonZ62 numeric
@attribute cellOccupancyNonZ63 numeric
@attribute cellOccupancyNonZ64 numeric
@attribute cellOccupancyAvg1 numeric
@attribute cellOccupancyAvg2 numeric
@attribute cellOccupancyAvg3 numeric
@attribute cellOccupancyAvg4 numeric
@attribute cellOccupancyAvg5 numeric
@attribute cellOccupancyAvg6 numeric
@attribute cellOccupancyAvg7 numeric
@attribute cellOccupancyAvg8 numeric
@attribute cellOccupancyAvg9 numeric
@attribute cellOccupancyAvg10 numeric
@attribute cellOccupancyAvg11 numeric
@attribute cellOccupancyAvg12 numeric
@attribute cellOccupancyAvg13 numeric
@attribute cellOccupancyAvg14 numeric
@attribute cellOccupancyAvg15 numeric
@attribute cellOccupancyAvg16 numeric
@attribute cellOccupancyAvg17 numeric
@attribute cellOccupancyAvg18 numeric
@attribute cellOccupancyAvg19 numeric
@attribute cellOccupancyAvg20 numeric
@attribute cellOccupancyAvg21 numeric
@attribute cellOccupancyAvg22 numeric
@attribute cellOccupancyAvg23 numeric
@attribute cellOccupancyAvg24 numeric
@attribute cellOccupancyAvg25 numeric
@attribute cellOccupancyAvg26 numeric
@attribute cellOccupancyAvg27 numeric
@attribute cellOccupancyAvg28 numeric
@attribute cellOccupancyAvg29 numeric
@attribute cellOccupancyAvg30 numeric
@attribute cellOccupancyAvg31 numeric
@attribute cellOccupancyAvg32 numeric
@attribute cellOccupancyAvg33 numeric
@attribute cellOccupancyAvg34 numeric
@attribute cellOccupancyAvg35 numeric
@attribute cellOccupancyAvg36 numeric
@attribute cellOccupancyAvg37 numeric
@attribute cellOccupancyAvg38 numeric
@attribute cellOccupancyAvg39 numeric
@attribute cellOccupancyAvg40 numeric
@attribute cellOccupancyAvg41 numeric
@attribute cellOccupancyAvg42 numeric
@attribute cellOccupancyAvg43 numeric
@attribute cellOccupancyAvg44 numeric
@attribute cellOccupancyAvg45 numeric
@attribute cellOccupancyAvg46 numeric
@attribute cellOccupancyAvg47 numeric
@attribute cellOccupancyAvg48 numeric
@attribute cellOccupancyAvg49 numeric
@attribute cellOccupancyAvg50 numeric
@attribute cellOccupancyAvg51 numeric
@attribute cellOccupancyAvg52 numeric
@attribute cellOccupancyAvg53 numeric
@attribute cellOccupancyAvg54 numeric
@attribute cellOccupancyAvg55 numeric
@attribute cellOccupancyAvg56 numeric
@attribute cellOccupancyAvg57 numeric
@attribute cellOccupancyAvg58 numeric
@attribute cellOccupancyAvg59 numeric
@attribute cellOccupancyAvg60 numeric
@attribute cellOccupancyAvg61 numeric
@attribute cellOccupancyAvg62 numeric
@attribute cellOccupancyAvg63 numeric
@attribute cellOccupancyAvg64 numeric
@attribute class {G1,G2,G3,G4,G5,G6,G7,G8,G9,G0}

@data
0.011236,1.484964,1.749617,0,0,0,1.773503,0,0,0,0,0,0,0,0,0,283,1209,957,1576,1049,35,0,476,3283,3600,3600,3600,3600,2324,0,1899,3600,3600,3600,3600,3600,2898,0,1156,2973,3599,3457,3600,3600,1764,909,248,2606,3546,3600,3126,2659,2640,2132,0,0,301,1327,1895,1815,1035,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.378889,6.725555,5.218056,8.798056,5.659167,0.098889,0,2.476111,19.623611,21.829721,21.245832,21.109167,21.219999,12.898889,0,10.904445,21.974167,21.427778,21.266666,21,21.516666,16.74,0,6.423889,17.195278,21.817499,19.793333,21.625834,21.968889,9.962778,4.833889,1.061389,14.925555,21.456944,22,18.421944,14.676111,15.4675,12.239445,0,0,1.442778,7.455555,11.161944,10.5325,5.706666,0.058056,0,0,0,0,0,0,0,0,G7
0.010897,1.29005,1.700914,0,0,0,1.717754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462,903,760,1447,2170,770,480,1054,3086,3507,1881,1920,3596,3592,3600,3600,1862,1114,0,0,1239,1260,1108,725,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.726667,4.264167,2.469722,5.996944,8.013056,1.666667,0.697778,2.636945,15.041389,17.425278,7.418889,6.676944,20.399723,19.083334,20.223888,19.773056,7.024445,3.459722,0,0,6.259167,7.35,5.075555,1.661111,0.024722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G7
0.010884,1.387429,1.739957,0,0,0,1.06837,0,0,0,1634,170,0,0,0,0,0,0,1620,3065,0,0,0,0,0,0,393,2567,0,0,0,0,0,0,2173,3360,0,0,0,0,0,0,593,3351,0,0,0,0,0,0,260,2552,0,0,0,0,0,0,0,2263,0,0,0,0,0,0,427,1313,0,0,0,0,0,0,7.464722,0.536667,0,0,0,0,0,0,7.408056,14.846111,0,0,0,0,0,0,1.495278,11.895555,0,0,0,0,0,0,9.573055,15.866667,0,0,0,0,0,0,2.245278,15.703611,0,0,0,0,0,0,0.943056,11.752778,0,0,0,0,0,0,0,10.474444,0,0,0,0,0,0,1.702778,6.042778,0,0,0,G7
0.010807,1.302124,1.663885,0,0,0,1.023035,0,0,0,0,0,0,0,0,0,10,2,101,1107,862,333,0,36,2382,2993,3521,3600,3600,3600,1545,1830,3600,3600,3600,3600,3600,3600,2249,2300,3600,3600,3435,3538,3600,3600,2198,1043,2718,3600,3023,3592,3575,2934,316,0,1289,1791,1502,689,204,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009167,0.000833,0.1625,5.833055,4.415278,1.291389,0,0.106944,13.348889,17.411388,21.008055,21.373056,21.913889,21.950834,8.587778,9.485278,22,22,22,21.990833,22,22,13.299444,13.543612,22,21.958889,20.319166,21.312222,22,22,13.0125,5.635556,15.896389,21.944445,16.410833,21.879999,21.606667,16.879444,1.520833,0,7.347222,10.633889,8.348333,3.554167,0.725556,0,0.717778,0,0,0,0,0,0,0,0,G7
0.011076,1.287866,1.761403,0,0,0,1.717405,0,0,0,0,0,0,0,0,0,0,0,158,336,38,0,0,8,1603,2043,2911,3149,3368,2749,1306,1073,3600,3583,3597,3600,3600,3600,2318,1995,3383,3597,3445,3600,3600,3600,2059,60,1027,3208,3107,3479,3270,2280,178,0,15,24,245,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.556389,1.618889,0.091667,0,0,0.009444,8.651389,11.695556,16.081944,18.470556,19.73,15.921111,7.186944,5.701667,21.99361,21.625,21.794167,22,22,22,13.799444,11.204722,20.009167,21.67639,20.333055,22,22,22,11.990833,0.176111,5.286944,17.702223,17.765833,20.69389,19.329721,12.984722,0.676389,0,0.026944,0.047222,1.175,0.075556,0,0,0,0,0,0,0,0,0,0,0,G7
0.011049,1.13941,1.601137,1.71892,0,0,1.795114,0,0,0,65,323,18,0,0,0,1468,1510,3075,3541,3244,3042,0,1102,3593,3213,3600,3600,3600,3596,880,1839,3600,3600,3600,3600,3600,3600,1530,702,3600,3600,3600,3600,3600,3600,2400,134,2584,3600,3600,3600,3600,3600,2400,0,22,1685,3434,3600,3600,3600,2307,0,0,0,157,623,676,447,198,0,0,0,0.280278,1.590833,0.035278,0,0,0,8.203889,7.639444,17.874166,21.315556,18.859444,17.7425,0,6.143055,21.709999,18.128334,21.508055,21.335556,21.166389,21.924723,4.768333,10.406667,22,21.8225,21.945555,21.598888,21.855278,22,8.110833,3.600556,22,22,22,21.800278,21.57361,21.061388,14.134444,0.509722,14.944445,21.999722,22,21.987499,21.8475,21.812778,14.555555,0,0.029444,9.285833,20.670279,22,22,22,13.826667,0,0,0,0.723889,3.621389,3.906389,2.184722,0.875833,G8
0.0108,1.244691,1.646557,1.805143,0,0,1.781978,0,0,0,0,0,1525,0,0,0,0,0,0,0,3148,182,0,0,740,1082,509,285,2518,2146,0,0,1059,2250,3075,3600,3600,2640,0,0,0,0,393,3584,3600,2640,0,0,0,0,13,2886,3600,2640,0,0,0,0,1272,2469,1573,995,0,0,0,541,1698,60,0,0,0,0,0,0,0,0,6.313889,0,0,0,0,0,0,0,13.973333,0.631944,0,0,2.766667,4.296945,1.847222,0.856389,11.159445,9.687778,0,0,4.258611,9.488889,13.651389,16.816389,16.952778,12.466666,0,0,0,0,1.299444,15.808056,16.450277,12.466666,0,0,0,0,0.015833,12.021389,16.139999,12.466666,0,0,0,0,5.439167,10.874166,6.986945,4.237778,0,0,0,2.030555,7.065278,0.180278,0,0,0,G8
0.011102,1.38209,1.548308,1.787034,0,0,1.802399,0,0,0,0,264,1240,0,0,0,0,0,0,517,3001,77,0,0,0,10,58,89,2905,1726,0,0,1134,2866,3248,3499,3600,1980,0,0,0,0,14,3060,3600,1980,0,0,0,0,0,2337,3597,1980,0,0,0,0,719,2664,683,256,0,0,0,0,1811,134,0,0,0,0,0,0,0,0.938056,5.399722,0,0,0,0,0,0,1.931389,13.709723,0.199722,0,0,0,0.009167,0.081111,0.258889,13.166111,7.774722,0,0,4.415833,11.854167,13.97,16.004168,16.963333,9.35,0,0,0,0,0.023611,13.042778,16.341944,9.35,0,0,0,0,0,9.846389,16.503334,9.35,0,0,0,0,2.842778,11.714167,2.643333,0.934722,0,0,0,0,7.746389,0.376111,0,0,0,G8
0.011007,1.287421,1.538782,1.750268,0,0,1.793558,0,0,0,0,268,1328,0,0,0,0,0,0,356,3011,165,0,0,534,873,466,357,2862,1765,0,0,1214,2401,3070,3600,3600,2280,0,0,0,0,394,3594,3600,2280,0,0,0,0,0,2973,3600,2280,0,0,0,0,1151,2426,1811,860,0,0,0,535,1846,46,0,0,0,0,0,0,0,0.958611,5.866944,0,0,0,0,0,0,1.284444,13.546111,0.520833,0,0,1.942222,3.546944,1.638056,1.227222,13.066389,7.895555,0,0,4.852778,10.788611,13.995556,17.136667,17.043612,10.766666,0,0,0,0,1.312222,16.92,17,10.766666,0,0,0,0,0,13.236667,16.903334,10.766666,0,0,0,0,4.792222,10.601944,7.9,3.787222,0,0,0,2.18,8.033889,0.113889,0,0,0,G8
0.010856,1.18762,1.652493,1.76506,0,0,1.805398,0,0,0,0,0,566,390,0,0,0,0,0,0,1263,600,0,0,320,2261,1547,300,257,526,0,0,11,1017,2197,3336,3572,600,0,0,0,0,0,2030,3600,600,0,0,0,0,0,1606,3584,600,0,0,0,0,258,2592,2751,464,0,0,0,8,2050,907,0,0,0,0,0,0,0,0,2.3675,1.881667,0,0,0,0,0,0,5.733611,3,0,0,1.161111,10.085556,6.701944,0.978611,0.739167,2.329444,0,0,0.006111,4.131945,9.816389,15.3125,17.441668,2.983333,0,0,0,0,0,8.76,17,2.833333,0,0,0,0,0,6.7025,16.513334,2.855278,0,0,0,0,0.9125,11.542222,13.211945,2.234444,0,0,0,0.002222,8.843056,3.722222,0,0,0,G8
0.009815,0.568574,1.391538,1.589412,0,0,1.480091,0,0,0,0,63,43,0,0,0,431,596,753,1564,3248,3256,55,0,1491,3171,3260,3600,3600,3143,17,0,1790,3594,3600,3600,3600,1490,0,1306,2873,2188,1452,1315,841,1216,1921,198,1394,3228,3328,3429,3580,3600,2400,0,0,1641,2771,3362,3584,2885,1037,0,0,0,0,133,334,0,0,0,0,0,0,0.208056,0.080556,0,0,0,2.041667,2.721944,3.332222,7.580555,18.116667,17.508888,0.083056,0,7.212778,17.771111,18.282499,20.995556,21,17.463888,0.020278,0,8.392222,20.550833,21,21,20.871389,7.682778,0,5.314722,14.0925,10.700556,6.818611,6.863611,3.516389,5.993611,10.498611,0.810278,6.305555,17.221945,18.465279,19.184444,20.314444,21,13.9975,0,0,8.364445,15.353889,19.024445,20.757778,15.629167,5.188611,0,0,0,0,0.546667,1.539444,0,0,G8
0.012549,0.143787,1.207458,1.045755,0,0,0,171,1429,669,0,0,1697,135,0,40,2182,3068,300,0,3290,842,0,0,6,2217,2741,923,2869,2818,116,0,0,36,2996,3600,3600,3600,838,0,0,7,3053,3584,3600,3600,840,188,1186,1317,3222,3600,3600,3562,840,378,1828,2147,2102,2359,3328,3600,840,0,0,0,0,0,176,774,450,0.454722,6.034444,2.421389,0,0,7.56,0.376944,0,0.081389,9.404166,14.163889,1.084167,0,15.542778,3.305833,0,0,0.0025,9.876667,12.572222,3.634167,13.048056,13.331944,0.390833,0,0,0.091111,13.36,17.000278,17.379444,17.940277,4.148611,0,0,0.003611,13.765278,16.624445,17.208055,17.209167,4.06,0.597778,4.777778,5.443056,14.773056,17,17.001112,16.476667,3.966667,1.483333,7.894166,9.544167,9.164722,10.523611,15.369722,17.068611,4.022222,0,0,0,0,0,0.508889,3.079722,2.0025,G8
0.012129,0.362933,1.170686,1.109212,0,0,0,0,0,0,0,0,1222,454,0,174,2941,1275,2,0,2658,1470,0,3,1007,3258,2040,60,1629,3161,107,0,0,364,2932,3308,3469,3600,240,0,0,0,1987,3600,3600,3600,240,0,0,0,1873,3600,3600,3600,240,8,864,1249,2878,3600,3600,3600,240,116,2339,2209,1447,1171,1696,2211,116,0,0,0,0,0,5.605278,1.8825,0,0.378611,13.048611,5.2,0.000833,0,12.491389,6.623889,0,0.001667,3.943611,14.981667,9.163055,0.142222,7.241667,15.175278,0.468889,0,0,1.357778,13.719167,15.292778,16.777779,18,1.2,0,0,0,8.622222,17,17.001944,17.901112,1.2,0,0,0,7.913055,17.117222,17.399445,17.987499,1.199722,0.007222,3.345556,5.116944,12.951389,17.036945,17.105,17.140278,1.138889,0.235,10.773611,9.834444,6.091944,5.010833,7.641389,10.367222,0.55,G8
0.01254,0.717445,1.073114,1.21583,0,0,0,0,0,0,0,0,780,770,0,0,0,0,0,0,1829,1626,0,0,1277,3013,1611,121,889,1800,0,0,0,648,2321,3464,3335,1800,0,0,0,0,119,3592,3600,1800,0,0,0,0,288,3143,3600,1800,0,0,0,358,1467,3481,3478,1800,0,0,0,2198,1544,345,100,58,0,0,0,0,0,0,3.335833,3.218889,0,0,0,0,0,0,8.451667,7.770278,0,0,5.316111,13.438889,7.138055,0.380278,3.808056,9,0,0,0,2.446111,10.526111,16.523333,15.982778,9,0,0,0,0,0.138056,16.766388,17.071388,8.970278,0,0,0,0,0.936111,14.384167,17.603611,9,0,0,0,1.283056,6.373333,16.891388,17.071667,8.920278,0,0,0,9.6075,6.754167,1.222778,0.26,0.110278,0,G8
0.00966,0.756468,1.418419,1.594212,0,0,1.537386,0,0,0,0,0,564,558,0,0,11,42,0,0,965,840,0,0,478,3269,2308,627,468,825,0,0,0,172,1654,3356,3589,840,0,0,0,0,0,3011,3600,840,0,0,0,0,0,2409,3600,840,0,0,0,121,1040,3160,3250,840,0,0,0,1510,2020,705,6,14,0,0,0,0,0,0,2.332222,2.743889,0,0,0.009722,0.037222,0,0,4.154444,4.193611,0,0,1.799167,14.362778,10.333611,2.394444,1.424444,3.909444,0,0,0,0.548333,7.286944,16.199444,17.509722,4.158056,0,0,0,0,0,13.373611,17,4.031944,0,0,0,0,0,10.428889,17.407499,4.167222,0,0,0,0.358056,4.2575,15.105556,15.603056,4.141667,0,0,0,6.535555,8.918333,2.826111,0.003889,0.011667,0,G8
0.009456,0.930666,1.257133,1.349777,1.48651,1.407628,1.267,0,0,0,0,375,1321,0,0,0,0,0,0,494,3404,482,0,0,1184,1467,951,508,2045,3130,248,0,913,1835,2868,3600,3600,3600,480,170,2763,3509,3539,3600,3600,3600,480,52,1428,2656,3374,3229,3600,3600,480,0,650,738,946,2792,1467,600,18,0,0,101,1975,310,0,0,0,0,0,0,0,1.338889,5.613056,0,0,0,0,0,0,1.930556,15.460278,1.801667,0,0,4.981389,6.425833,3.859722,1.915833,8.710556,14.375,1.092778,0,3.810833,8.044723,12.756945,17,17,17,2.266667,0.583056,12.478611,15.788333,15.974444,17,17,17.276388,2.369722,0.160556,5.539722,11.543056,15.205556,14.855833,17,17.189722,2.378611,0,2.659444,2.978333,3.786389,12.394444,6.428056,2.288889,0.044444,0,0,0.283889,8.709444,1.168333,0,0,0,G9
0.009113,0.984521,1.310693,1.424907,1.504589,1.459377,1.353259,0,0,0,0,0,1591,360,0,0,0,0,0,0,1811,1530,0,0,839,2827,1919,873,858,3369,329,0,225,1079,2383,3527,3600,3600,600,306,2822,2907,3455,3600,3600,3600,600,0,1732,2952,2916,3162,3600,3600,590,0,118,72,747,2816,1756,1046,23,0,0,212,1815,310,0,0,0,0,0,0,0,0,6.967222,1.372222,0,0,0,0,0,0,7.950278,6.615556,0,0,3.101944,12.216945,8.451667,3.575278,3.153889,15.485833,1.451111,0,0.718333,3.896389,10.012777,16.366112,17,17.067778,2.925833,0.995278,12.105556,13.093333,15.733889,16.999722,17,17.886389,3,0,7.441945,12.898889,13.185278,14.575,17,17.798889,2.881389,0,0.318889,0.158056,2.869722,12.519444,7.790555,4.54,0.055,0,0,0.718333,7.910833,1.138889,0,0,0,G9
0.008982,0.96534,1.298654,1.411891,1.484156,1.455713,1.35472,0,0,0,0,0,1509,271,0,0,0,0,0,0,1853,1542,0,0,1041,2785,1888,785,594,3341,425,0,224,1009,2403,3600,3577,3600,780,376,2911,3083,3566,3600,3600,3600,780,0,1788,2706,3259,3302,3600,3600,780,0,158,64,861,2957,2108,1048,89,0,0,161,1657,331,0,0,0,0,0,0,0,0,6.526667,0.931944,0,0,0,0,0,0,8.108889,6.735556,0,0,3.849167,11.765278,8.297778,3.007222,2.085278,15.371111,1.8175,0,0.718056,3.730278,9.924444,16.876389,16.615,17.001112,3.725,1.328333,12.402778,13.920834,16.6175,17,17,17.661667,3.9,0,7.714445,11.987778,14.644167,15.260555,17,17.687778,3.9,0,0.434722,0.124722,3.535,13.213333,9.2725,4.440834,0.307222,0,0,0.555833,7.068889,1.235556,0,0,0,G9
0.009393,1.020055,1.227595,1.403081,1.496729,1.45063,1.35397,0,0,0,0,0,1436,88,0,0,0,0,0,0,2212,1317,0,0,668,1792,1151,402,1136,3355,72,0,216,1482,2488,3600,3600,3600,120,18,2914,3083,3453,3600,3600,3600,120,0,1165,2741,3137,3221,3600,3555,110,0,90,198,811,2802,1418,448,0,0,0,222,1927,300,0,0,0,0,0,0,0,0,6.143055,0.247222,0,0,0,0,0,0,9.883889,5.600833,0,0,2.597222,7.515,4.922222,1.439444,4.453055,15.529722,0.323889,0,0.729722,6.011667,10.978333,16.918333,17,17,0.566667,0.055,12.038333,13.574166,15.704166,17,17,17.747223,0.598056,0,4.542222,12.001945,14.085,14.829722,17,17.315277,0.531667,0,0.229444,0.600833,3.29,12.433333,6.1875,1.728611,0,0,0,0.728889,8.499444,1.152778,0,0,0,G9
0.010939,0.606628,1.111748,1.170469,1.113174,1.0282,0,0,0,0,0,0,992,787,0,0,787,1104,79,0,1487,2473,0,0,487,2421,3135,1524,1064,3519,560,945,2387,2205,2439,3599,3600,3600,1618,232,1709,2455,2825,3600,3600,3600,1620,436,2687,3152,2836,3464,3600,3600,1620,0,0,62,1671,3146,2950,2631,1296,0,0,1453,1580,79,0,0,400,0,0,0,0,0,4.140555,3.273056,0,0,3.056389,4.337222,0.168333,0,6.325,10.989445,0,0,1.798056,10.031944,13.448334,6.514444,4.167222,16.207777,2.147778,3.6525,10.160277,9.275556,9.588611,16.898333,17,17,7.604167,0.731944,6.536944,9.841945,11.843333,17,17,17,7.651945,1.496944,11.358611,13.571944,12.841389,16.139444,17,17,7.8675,0,0,0.144444,7.108333,14.099444,13.329445,11.674723,5.8575,0,0,5.907222,6.663889,0.221667,0,0,1.728889,G9
0.009364,0.964729,1.228733,1.347043,1.474487,1.424381,1.306627,0,0,0,0,0,1778,0,0,0,0,0,0,0,3008,789,0,0,1159,2419,1989,1054,1959,3182,98,0,185,1113,2629,3600,3600,3600,240,129,2869,2863,3499,3600,3600,3600,240,0,1724,3131,3000,3178,3600,3600,234,0,41,118,1097,2886,1278,595,0,0,0,288,1755,96,0,0,0,0,0,0,0,0,7.588333,0,0,0,0,0,0,0,13.527778,3.219722,0,0,4.5775,10.271111,8.347777,4.154167,8.499166,14.626389,0.420278,0,0.397222,3.974167,10.709167,16.0075,16.828611,17,1.133333,0.445278,11.955556,12.175278,15.003889,16.416111,16.996111,17,1.133333,0,6.7025,13.260834,12.831111,14.625,17,16.939444,1.06,0,0.061111,0.23,4.482222,12.87,5.439445,2.333611,0,0,0,0.958333,7.582778,0.296389,0,0,0,G9
0.009404,0.968442,1.235712,1.337179,1.491746,1.432615,1.306111,0,0,0,0,92,1540,0,0,0,0,0,0,0,3001,566,0,0,1063,2021,1356,531,1647,3019,128,0,362,1635,2687,3600,3600,3600,420,237,2939,3341,3475,3600,3600,3600,420,0,1483,2471,3116,3179,3600,3489,396,0,324,416,1115,2722,1340,370,43,0,0,271,1954,168,0,0,0,0,0,0,0,0.214722,6.705833,0,0,0,0,0,0,0,13.281944,2.291945,0,0,4.298889,8.527778,5.503056,1.809722,6.947222,13.749722,0.519722,0,1.284167,6.561666,11.091389,16.005556,16.843334,17,1.983333,0.922222,12.297778,14.114166,14.929167,16.433332,17,17,1.983333,0,5.688611,10.329166,13.224167,14.714723,17,16.190556,1.664444,0,1.150278,1.314167,4.585,12.076111,5.833055,1.426111,0.119444,0,0,0.9425,8.641666,0.575556,0,0,0,G9
0.009125,0.984573,1.243885,1.338631,1.446277,1.441779,1.315146,0,0,0,0,49,1155,0,0,0,0,0,0,216,3286,421,0,0,912,1362,860,263,1779,3031,72,0,710,1998,2819,3600,3600,3600,180,37,2552,3148,3497,3600,3600,3600,180,19,1541,2810,3271,3222,3600,3552,156,0,503,396,909,2731,1215,236,0,0,0,231,1752,180,0,0,0,0,0,0,0,0.110833,4.806111,0,0,0,0,0,0,0.688611,14.932222,1.6325,0,0,3.546389,5.572778,3.271945,0.784167,7.434444,13.851111,0.309444,0,2.748055,8.419167,11.922222,16.974167,17,17,0.85,0.07,10.719444,13.632222,15.901667,16.977777,17,17.003889,0.857778,0.045556,6.034167,12.153889,14.495556,14.930278,17,16.599445,0.719722,0,2.011945,1.347222,3.754722,12.058056,5.227222,0.72,0,0,0,0.803333,7.625834,0.634444,0,0,0,G9
0.009162,1.063021,1.223133,1.370216,1.447796,1.439528,1.328481,0,0,0,0,212,1722,0,0,0,0,0,0,96,3141,509,0,0,137,576,314,67,1777,3032,0,0,1013,2640,3217,3440,3600,3120,0,0,1105,2087,2954,3582,3600,3120,0,0,1261,2645,3134,3134,3600,3035,0,0,386,1224,727,2485,1632,191,0,0,0,0,1276,738,0,0,0,0,0,0,0,0.731111,7.473611,0,0,0,0,0,0,0.292222,14.078055,2.021111,0,0,0.42,2.016667,0.938611,0.1475,7.243889,14.084723,0,0,3.906111,11.260278,13.9675,15.8875,17,14.733334,0,0,4.381111,8.936111,13.306389,16.809723,17,14.733334,0,0,4.975278,11.070833,13.858055,14.251667,17,14.082778,0,0,1.539167,5.354167,2.822222,10.850833,7.113611,0.659167,0,0,0,0,5.425833,3.036111,0,0,0,G9
0.011123,0.893148,1.063135,1.145567,1.132269,1.061449,0,0,0,0,0,351,1455,0,0,0,0,0,0,362,3254,548,0,0,0,50,67,0,2084,3254,0,0,1203,2972,3452,3371,3598,3360,0,0,718,1756,2638,3600,3600,3360,0,0,1615,2526,3050,3137,3600,3257,0,0,221,1417,712,2632,1474,214,0,0,0,0,1309,727,0,0,0,0,0,0,0,1.390278,6.352778,0,0,0,0,0,0,1.405278,14.801111,2.131667,0,0,0,0.052222,0.109444,0,9.024722,15.150278,0,0,4.791667,13.264722,15.616111,15.463333,16.945278,15.866667,0,0,2.906389,7.777778,11.513056,16.986666,17,16.438612,0,0,7.0275,10.639167,12.933333,14.172222,17,15.716666,0,0,0.845,6.1175,2.624722,11.82,6.363333,0.781667,0,0,0,0,5.606111,2.969722,0,0,0,G9
0,0,0,0,0,0,0,0,1455,1859,2179,1571,32,0,0,452,3496,3600,3600,3600,2917,619,0,843,3582,3600,3600,3600,3600,3531,938,158,3330,3600,3600,3600,3600,3600,1260,369,3418,3600,3594,3600,3600,3600,1260,0,1819,3582,3600,3251,3600,3600,1260,0,0,1809,3372,3600,3600,3600,1260,0,0,0,1519,2159,1867,1426,630,0,5.870833,7.887778,9.679167,6.275278,0.034444,0,0,1.417222,16.175833,17,17,16.999166,12.773889,2.198333,0,3.620833,16.633888,17,17,17,17,16.3675,3.949167,0.461944,14.875834,17,16.900555,17,17,17,5.95,1.19,15.259444,17,16.772499,16.836111,17,17,5.95,0,6.8725,16.684723,17,13.745833,17,17,5.95,0,0,7.405833,15.192223,17,17,17,5.95,0,0,0,6.391667,9.322222,7.751667,5.824167,2.677222,G1
